"Number";"Time_ms";"Temp BME";"Pressure";"Humidity";Height BME";"Lux";"State";"crc"
1349;310107;3468;99840;46;-0.8184111714363098;628.8519287109375;0;16791;
1350;310308;3468;99840;46;-0.8184111714363098;618.9540405273438;0;62590;
1353;310983;3464;99840;46;-0.7873645424842834;639.7091674804688;0;64015;
1354;311185;3464;99840;46;-0.7873645424842834;643.6375122070312;0;39281;
1359;312800;3464;99841;46;-0.8721197247505188;598.21630859375;0;60006;
1361;313207;3462;99841;46;-0.9253948330879211;498.6034851074219;0;45828;
1365;314040;3465;99841;46;-0.8732300400733948;558.312255859375;0;33822;
1368;314643;3465;99839;46;-0.6945910453796387;557.638427734375;0;58851;
1370;315054;3467;99839;46;-0.7007430791854858;499.80145263671875;0;51423;
1371;315276;3467;99839;46;-0.7007430791854858;472.4202575683594;0;33045;
1374;315897;3469;99840;46;-0.7825236916542053;523.771728515625;0;54595;
1380;317149;3471;99840;46;-0.8358025550842285;578.2398681640625;0;10674;
1383;317758;3470;99840;46;-0.8387189507484436;581.7529907226562;0;7872;
1386;318975;3474;99840;46;-0.7795314192771912;581.7529907226562;0;35453;
1391;319998;3474;99837;46;-0.5792790651321411;593.1524047851562;0;11627;
1401;322074;3472;99838;47;-0.6002095341682434;413.62603759765625;0;6378;
1404;322688;3473;99843;47;-1.0335830450057983;387.68939208984375;0;41466;
1405;322891;3473;99843;47;-1.0335830450057983;384.4440002441406;0;6588;
1428;328261;3465;99839;48;-0.7353084087371826;371.71844482421875;0;51668;
1434;329471;3462;99839;48;-0.7556684017181396;367.2707824707031;0;44514;
1452;333817;3463;99838;48;-0.6694141030311584;657.1981811523438;0;9951;
1454;334235;3463;99838;48;-0.6694141030311584;802.2794799804688;0;42006;
1455;334476;3463;99838;49;-0.5997892618179321;760.8606567382812;0;21746;
1458;335079;3463;99842;48;-0.9719986915588379;594.594482421875;0;63047;
1461;335682;3462;99836;48;-0.42805781960487366;581.0485229492188;0;4499;
1463;336095;3463;99837;48;-0.5653640031814575;609.2286376953125;0;62659;
1473;338763;3467;99839;48;-0.7377321124076843;0.8643019795417786;0;21491;
1477;339588;3468;99841;48;-0.8473767042160034;1.0939805150655957e-07;0;41410;
1485;341228;3469;99839;48;-0.693191647529602;1.0939805150655957e-07;0;63299;
1488;341855;3470;99841;48;-0.8515085577964783;1.0939805150655957e-07;0;890;
1491;342476;3471;99842;48;-0.9435936808586121;1.0939805150655957e-07;0;7783;
1500;344950;3476;99839;48;-0.6766436696052551;0.14950153231620789;0;60709;
1506;346184;3478;99842;48;-0.9398171305656433;1.0939805150655957e-07;0;58052;
1507;346385;3478;99842;48;-0.9398171305656433;1.0939805150655957e-07;0;15687;
1509;346799;3479;99839;48;-0.7431949973106384;0.016611343249678612;0;35725;
1515;348029;3481;99841;47;-0.8755332231521606;1.0939805150655957e-07;0;20475;
1524;350499;3485;99845;47;-1.1969974040985107;1.0939805150655957e-07;0;51460;
1535;352765;3487;99838;47;-0.6374216675758362;1.0939805150655957e-07;0;30827;
1545;354825;3490;99842;47;-0.9369031190872192;1.0939805150655957e-07;0;47540;
1549;355661;3492;99843;47;-1.097326636314392;1.0939805150655957e-07;0;19847;
1557;357928;3495;99840;47;-0.7998610138893127;1.0939805150655957e-07;0;44832;
1566;359809;3497;99839;47;-0.7525069713592529;1.0939805150655957e-07;0;4740;
1569;360412;3498;99841;47;-0.9250719547271729;1.0939805150655957e-07;0;8006;
1572;361021;3499;99840;47;-0.7986141443252563;1.0939805150655957e-07;0;45471;
1573;361224;3499;99840;47;-0.7986141443252563;1.0939805150655957e-07;0;53276;
1575;361641;3500;99839;47;-0.7404018044471741;1.0939805150655957e-07;0;64398;
1579;363074;3501;99841;47;-0.9199200868606567;1.0939805150655957e-07;0;16105;
1583;363909;3502;99841;47;-0.8742223381996155;1.0939805150655957e-07;0;51293;
1584;364107;3502;99841;47;-0.8742223381996155;1.0939805150655957e-07;0;43855;
1586;364530;3503;99841;46;-0.845633864402771;1.0939805150655957e-07;0;8710;
1587;364726;3503;99841;46;-0.845633864402771;1.0939805150655957e-07;0;25907;
1594;366173;3505;99840;46;-0.8058779239654541;1.0939805150655957e-07;0;34020;
1596;366575;3505;99840;46;-0.8058779239654541;1.0939805150655957e-07;0;61723;
1599;367183;3506;99839;46;-0.7599017024040222;1.0939805150655957e-07;0;29559;
1600;367385;3507;99871;46;-3.441511631011963;1.0939805150655957e-07;0;58142;
1602;367797;3507;99871;46;-3.441511631011963;1.0939805150655957e-07;0;12939;
1605;368435;3508;99869;46;-3.251673460006714;1.0939805150655957e-07;0;49766;
1616;371294;3511;99836;46;-0.45431914925575256;1.0939805150655957e-07;0;32131;
1620;372127;3513;99837;46;-0.5433053374290466;1.0939805150655957e-07;0;31565;
1623;372752;3513;99837;46;-0.5420337915420532;1.0939805150655957e-07;0;44106;
1626;373371;3515;99834;46;-0.31349247694015503;1.0939805150655957e-07;0;63661;
1627;373569;3515;99834;46;-0.31349247694015503;0.03885333240032196;0;25871;
1629;374010;3515;99833;46;-0.17083680629730225;1.0939805150655957e-07;0;49049;
1632;374634;3516;99831;46;-0.07956378906965256;1.0939805150655957e-07;0;2062;
1635;375846;3517;99832;46;-0.12020547688007355;0.016611343249678612;0;3281;
1636;376053;3517;99832;46;-0.12020547688007355;1.0939805150655957e-07;0;24390;
1638;376462;3517;99834;46;-0.3170657157897949;1.0939805150655957e-07;0;55903;
1641;377074;3518;99835;46;-0.35336625576019287;1.0939805150655957e-07;0;7289;
1647;378312;3519;99833;46;-0.2134951949119568;1.0939805150655957e-07;0;24020;
1649;378732;3520;99833;46;-0.2122071385383606;1.0939805150655957e-07;0;62401;
1651;379153;3521;99837;46;-0.5839419960975647;1.0939805150655957e-07;0;34083;
1653;379558;3521;99837;46;-0.5839419960975647;1.0939805150655957e-07;0;10743;
1656;380163;3521;99833;46;-0.224965900182724;1.0939805150655957e-07;0;61405;
1658;380579;3523;99835;46;-0.40672117471694946;1.0939805150655957e-07;0;9698;
1659;380775;3523;99835;46;-0.40672117471694946;1.0939805150655957e-07;0;16251;
1689;387565;3530;99836;46;-0.5023488402366638;1.0939805150655957e-07;0;30067;
1692;388814;3532;99839;46;-0.6973643898963928;1.0939805150655957e-07;0;38233;
1698;390052;3533;99833;46;-0.25209367275238037;1.0939805150655957e-07;0;34485;
1701;390658;3533;99837;46;-0.5502282381057739;1.0939805150655957e-07;0;3963;
1703;391090;3534;99835;46;-0.3381798565387726;1.0939805150655957e-07;0;59932;
1707;391891;3534;99836;46;-0.4895564615726471;1.0939805150655957e-07;0;18383;
1713;393132;3535;99830;46;0.06418167799711227;1.0939805150655957e-07;0;12554;
1714;393332;3536;99828;46;0.23074764013290405;1.0939805150655957e-07;0;7051;
1722;395614;3538;99827;46;0.2590620517730713;1.0939805150655957e-07;0;61080;
1725;396221;3539;99826;46;0.3609122037887573;1.0939805150655957e-07;0;40599;
1728;396831;3540;99822;46;0.7216204404830933;1.0939805150655957e-07;0;15735;
1731;397465;3540;99819;46;0.9746402502059937;1.0939805150655957e-07;0;57791;
1737;398686;3542;99817;46;1.1604952812194824;1.0939805150655957e-07;0;36716;
1740;399301;3542;99818;46;1.0252858400344849;1.0939805150655957e-07;0;19646;
1743;399925;3543;99814;46;1.3965153694152832;1.0939805150655957e-07;0;56857;
1746;401155;3545;99813;46;1.4987943172454834;1.0939805150655957e-07;0;26528;
1748;401566;3545;99813;46;1.4987943172454834;1.0939805150655957e-07;0;25844;
1749;401768;3545;99813;46;1.5057401657104492;1.0939805150655957e-07;0;26662;
1752;402373;3545;99814;46;1.4091087579727173;1.0939805150655957e-07;0;4357;
1755;402979;3546;99808;46;1.8778895139694214;1.0939805150655957e-07;0;21573;
1759;403845;3546;99808;46;1.8883506059646606;1.0939805150655957e-07;0;62755;
1773;407334;3550;99799;45;2.639425277709961;1.0939805150655957e-07;0;62839;
1774;407532;3550;99799;45;2.6747281551361084;1.0939805150655957e-07;0;43266;
1776;407944;3550;99799;45;2.6747281551361084;1.0939805150655957e-07;0;48689;
1781;408969;3552;99797;45;2.792672634124756;1.0939805150655957e-07;0;27687;
1785;409785;3552;99797;45;2.8391082286834717;1.0939805150655957e-07;0;61182;
1791;411038;3554;99798;45;2.7635984420776367;1.0939805150655957e-07;0;19309;
1794;411642;3554;99798;45;2.775203227996826;1.0939805150655957e-07;0;26567;
1797;412255;3555;99794;45;3.0599520206451416;1.0939805150655957e-07;0;4975;
1800;412873;3556;99796;45;2.915240526199341;1.0939805150655957e-07;0;13241;
1806;414758;3557;99798;45;2.7795844078063965;1.0939805150655957e-07;0;15437;
1809;415358;3558;99796;45;2.901294469833374;1.0939805150655957e-07;0;61250;
1812;415978;3558;99796;45;2.9535577297210693;0.11953105032444;0;62797;
1814;416394;3559;99797;45;2.843921184539795;1.0939805150655957e-07;0;12026;
1815;416612;3559;99797;45;2.843921184539795;1.0939805150655957e-07;0;19811;
1821;417835;3560;99797;45;2.848803997039795;1.0939805150655957e-07;0;8845;
1824;418470;3560;99797;45;2.806063175201416;1.0939805150655957e-07;0;5430;
1826;418874;3561;99798;45;2.7064168453216553;1.0939805150655957e-07;0;17703;
1830;420303;3562;99795;45;2.970777988433838;1.0939805150655957e-07;0;40540;
1832;420723;3563;99802;45;2.418626308441162;1.0939805150655957e-07;0;36809;
1833;420925;3563;99802;45;2.418626308441162;1.0939805150655957e-07;0;27309;
1836;421542;3563;99801;45;2.525717258453369;1.0939805150655957e-07;0;1280;
1837;421746;3563;99802;45;2.394244432449341;1.0939805150655957e-07;0;1056;
1839;422147;3563;99802;45;2.394244432449341;1.0939805150655957e-07;0;59520;
1842;422780;3564;99801;45;2.4739255905151367;1.0939805150655957e-07;0;40063;
1845;423399;3565;99800;45;2.549672842025757;1.0939805150655957e-07;0;41072;
1848;424003;3566;99802;45;2.4453816413879395;1.0939805150655957e-07;0;7;
1854;425230;3567;99799;45;2.6791133880615234;1.0939805150655957e-07;0;42931;
1857;426464;3568;99803;45;2.3199920654296875;1.0939805150655957e-07;0;34734;
1859;426875;3568;99803;45;2.3199920654296875;1.0939805150655957e-07;0;16306;
1860;427078;3569;99805;45;2.1901538372039795;1.0939805150655957e-07;0;49941;
1863;427701;3569;99805;45;2.192479372024536;1.0939805150655957e-07;0;53801;
1866;428311;3570;99804;45;2.260352849960327;1.0939805150655957e-07;0;55339;
1869;428921;3570;99804;45;2.207387924194336;1.0939805150655957e-07;0;53021;
1872;429543;3571;99806;45;2.0952062606811523;1.0939805150655957e-07;0;57060;
1875;430151;3571;99809;45;1.7901947498321533;1.0939805150655957e-07;0;49168;
1881;431387;3573;99810;45;1.7066131830215454;1.0939805150655957e-07;0;12233;
1883;431796;3574;99809;45;1.803281307220459;1.0939805150655957e-07;0;8895;
1884;432621;3575;99810;45;1.710173487663269;1.0939805150655957e-07;0;40340;
1893;434499;3576;99813;45;1.519938349723816;1.0939805150655957e-07;0;62083;
1897;435315;3577;99813;45;1.43960702419281;1.0939805150655957e-07;0;50637;
1899;435733;3577;99813;45;1.43960702419281;1.0939805150655957e-07;0;44550;
1905;436980;3578;99817;45;1.104214072227478;1.0939805150655957e-07;0;58541;
1908;437621;3579;99817;45;1.14628005027771;1.0939805150655957e-07;0;11358;
1911;438836;3580;99819;45;0.9844346046447754;1.0939805150655957e-07;0;28363;
1914;439463;3581;99818;45;1.0237226486206055;1.0939805150655957e-07;0;15845;
1915;439671;3581;99818;45;1.0237226486206055;1.0939805150655957e-07;0;52746;
1920;440687;3581;99821;45;0.7793282270431519;1.0939805150655957e-07;0;58356;
1923;441316;3582;99823;45;0.6337193846702576;1.0939805150655957e-07;0;63294;
1926;441948;3582;99824;45;0.5856362581253052;1.0939805150655957e-07;0;54792;
1929;442585;3583;99823;45;0.6521193981170654;1.0939805150655957e-07;0;63771;
1937;444216;3584;99824;45;0.5594800710678101;1.0939805150655957e-07;0;28999;
1938;444418;3584;99824;45;0.5594800710678101;1.0939805150655957e-07;0;7223;
1944;446265;3586;99822;45;0.7103438973426819;1.0939805150655957e-07;0;28803;
1947;446869;3586;99827;45;0.2657179534435272;1.0939805150655957e-07;0;63178;
1950;447508;3587;99827;45;0.29546985030174255;1.0939805150655957e-07;0;15327;
1951;447723;3587;99828;45;0.18352599442005157;1.0939805150655957e-07;0;12861;
1955;448534;3588;99831;45;-0.06966228038072586;1.0939805150655957e-07;0;50134;
1956;448745;3588;99831;45;-0.06966228038072586;1.0939805150655957e-07;0;32988;
1959;449378;3590;99833;45;-0.1961774230003357;1.0939805150655957e-07;0;61396;
1962;449998;3590;99836;45;-0.42269495129585266;1.0939805150655957e-07;0;41530;
1965;450601;3590;99834;45;-0.2951228618621826;1.0939805150655957e-07;0;31190;
