"Number";"Time_ms";"Accel x";"Accel y";"Accel z";"Gyro x";"Gyro y";"Gyro z";"Mag x";"Mag y";"Mag z";"crc"
5159;905824;-336;57;918;494;4749;3798;0;-19;-14;13046;
5165;906780;-335;59;919;495;4749;3797;-19;0;-1;62367;
5171;907766;-333;59;918;494;4750;3797;-19;0;-1;55008;
5173;908071;-338;60;917;494;4750;3797;0;-19;-14;7627;
5175;908390;-337;56;917;495;4749;3799;0;-19;-14;36656;
5179;909053;-338;54;919;495;4749;3798;-19;0;-1;42057;
5181;909378;-332;61;916;494;4749;3798;0;0;-1;49112;
5189;910839;-333;57;915;495;4750;3797;0;-19;-14;44366;
5191;911240;-337;61;916;495;4750;3797;0;-19;-14;13917;
5195;911863;-334;55;919;495;4748;3797;0;-19;-14;7568;
5197;912195;-334;56;917;494;4749;3798;-19;0;-1;28274;
5203;913927;-337;61;920;495;4748;3797;0;0;-1;44938;
5205;914327;-338;59;908;494;4750;3798;0;-19;-14;54692;
5207;914647;-336;60;917;494;4750;3797;-19;0;-1;2460;
5211;915280;-336;59;918;494;4749;3797;0;-19;-14;30554;
5213;915612;-337;56;919;495;4751;3797;-19;-19;-14;47049;
5219;916661;-333;59;918;497;4749;3798;0;-19;-14;40340;
5221;917078;-335;56;918;494;4748;3796;-19;0;-1;24704;
5227;918035;-334;59;919;495;4750;3798;0;-19;-14;26372;
5229;918354;-335;58;917;494;4749;3798;-19;0;-1;53203;
5235;919321;-332;60;915;493;4750;3796;-19;-19;-14;15222;
5237;919632;-333;61;916;494;4748;3798;-19;-19;-14;54767;
5239;919963;-335;57;917;494;4749;3798;0;-19;-14;4730;
5243;920595;-332;60;917;496;4749;3799;0;-19;-14;30785;
5245;920914;-336;55;919;495;4748;3797;-19;0;-1;1861;
5251;921894;-335;58;918;494;4750;3798;-19;-19;-14;52798;
5253;922227;-331;59;919;494;4750;3797;0;0;-1;49306;
5255;922536;-336;54;918;492;4751;3798;0;-19;-14;42533;
5259;923269;-336;51;916;496;4748;3797;0;-19;-14;6248;
5261;923589;-336;58;917;493;4751;3798;-19;-19;-14;44089;
5267;924559;-333;56;921;493;4750;3798;0;0;-1;44234;
5269;924879;-337;54;918;492;4748;3796;0;-19;-14;11636;
5271;925216;-337;55;920;494;4749;3797;-19;-19;-14;19415;
5275;925919;-336;58;913;495;4749;3797;-19;0;-1;1312;
5285;927725;-339;56;916;494;4748;3797;-19;0;-1;29606;
5287;928031;-333;57;918;494;4749;3797;0;-19;-14;50276;
5291;928670;-339;62;916;496;4749;3797;-19;0;-1;64953;
5293;928990;-333;60;918;496;4748;3797;-19;-19;-14;19872;
5299;930038;-334;59;918;495;4749;3797;0;-19;-14;18754;
5303;930772;-335;63;919;495;4749;3797;0;0;-1;46586;
5307;932183;-337;59;917;496;4749;3797;-19;0;-1;30602;
5309;932488;-337;61;917;493;4749;3797;0;-19;-14;20445;
5315;933453;-337;57;916;495;4750;3798;0;-19;-14;49784;
5317;933783;-335;59;917;496;4749;3798;0;0;-1;23373;
5319;934101;-336;59;917;494;4750;3797;0;-19;-14;53065;
5323;934740;-334;59;918;495;4749;3798;0;-19;-14;1317;
5325;935086;-334;58;918;494;4749;3799;-19;-19;-14;61646;
5331;936107;-338;55;921;493;4750;3796;-19;-19;-14;58870;
5333;936414;-334;59;917;495;4749;3798;0;0;-1;40328;
5335;936762;-338;64;921;495;4750;3797;0;-19;-14;25230;
5339;937417;-334;58;915;494;4750;3797;0;-19;-14;37296;
5341;937722;-338;55;918;495;4749;3797;0;-19;-14;53816;
5347;938672;-336;55;920;494;4749;3799;0;-19;-14;4380;
5349;939089;-334;56;918;496;4749;3799;-19;0;-1;49870;
5351;939418;-336;58;916;495;4749;3797;-19;-19;-14;6036;
5355;940041;-335;59;917;494;4749;3798;-19;-19;-14;18261;
5357;940404;-335;58;917;496;4748;3798;-19;-19;-14;22149;
5363;941429;-334;58;918;495;4749;3797;0;-19;-14;38656;
5365;941734;-335;62;919;495;4749;3799;-19;0;-1;49200;
5367;942163;-333;57;917;494;4750;3797;0;-19;-14;33912;
5371;942898;-337;56;918;494;4750;3797;0;0;-1;40634;
5379;944163;-339;63;919;496;4749;3798;-19;0;-1;62220;
5381;944482;-338;60;915;495;4750;3798;0;-19;-14;14099;
5383;944804;-335;59;918;495;4749;3798;-19;-19;-14;5909;
5387;945450;-338;56;921;495;4749;3799;-19;0;-1;12674;
5389;945865;-336;59;907;494;4749;3797;0;-19;-14;37601;
5395;946834;-339;56;919;494;4749;3798;-19;-19;-14;645;
5397;947140;-337;57;921;494;4749;3798;0;-19;-14;22059;
5399;947474;-333;56;920;495;4749;3798;0;-19;-14;26916;
5405;948526;-340;59;919;495;4749;3798;-19;0;-1;12861;
5413;950574;-332;59;918;495;4750;3797;-19;-19;-14;15987;
5415;950892;-339;62;919;494;4749;3797;-19;-19;-14;8744;
5419;951527;-336;56;917;493;4750;3796;-19;-19;-14;7881;
5421;951953;-332;59;915;496;4748;3798;0;0;-1;37425;
5427;952910;-339;54;919;495;4749;3797;0;-19;-14;19768;
5431;953563;-336;57;918;495;4747;3797;0;-19;-14;62154;
5437;954519;-339;57;918;494;4748;3797;-19;0;-1;47427;
5443;955573;-337;60;914;495;4750;3797;0;-19;-14;50982;
5445;955878;-338;59;918;496;4749;3799;-19;0;-1;39672;
5447;956305;-339;56;918;494;4749;3796;0;-19;-14;49312;
5451;956931;-334;58;919;497;4749;3797;-19;-19;-14;8500;
5453;957270;-339;61;917;495;4750;3798;0;0;-1;19630;
5459;958318;-335;58;917;494;4749;3798;-19;0;-1;20219;
5461;958636;-336;59;918;495;4748;3798;0;-19;-14;12047;
5463;958956;-337;57;919;495;4749;3797;-19;0;-1;46431;
5467;959606;-338;53;921;494;4750;3798;-19;0;-1;2626;
5469;959927;-337;56;915;494;4748;3796;0;-19;-14;29161;
5475;961063;-339;56;915;494;4750;3797;-19;0;-1;39063;
5477;961369;-337;54;920;494;4749;3796;0;-19;-14;62886;
5479;961701;-340;58;919;495;4749;3797;-19;0;-1;1679;
5483;962337;-343;57;923;494;4749;3796;-19;0;-1;48102;
5485;962675;-333;56;918;495;4749;3798;0;0;-1;55076;
5491;963637;-335;58;917;496;4748;3798;-19;0;-1;43775;
5495;964374;-337;59;919;494;4749;3798;-19;0;-1;53532;
5499;964996;-337;58;920;494;4750;3798;-19;0;-1;59596;
5501;965330;-336;61;913;496;4748;3797;0;-19;-14;33150;
5509;967372;-339;58;917;496;4749;3797;0;-19;-14;60190;
5511;967798;-335;55;917;495;4749;3798;-19;-19;-14;2133;
5515;968419;-336;58;918;496;4749;3796;0;-19;-14;31431;
5517;968751;-336;62;919;495;4749;3797;-19;0;-1;20148;
5523;969717;-335;59;919;496;4748;3797;0;-19;-14;9667;
5527;970372;-338;55;916;493;4749;3797;-19;0;-1;7617;
5533;971412;-338;59;918;495;4748;3796;0;-19;-14;37590;
5539;972394;-336;60;922;496;4748;3797;-19;0;-1;12319;
5541;972705;-335;58;916;493;4751;3797;0;0;-1;3107;
5547;973849;-334;58;916;494;4749;3797;-19;0;-1;49203;
5549;974169;-335;56;917;494;4750;3798;0;-19;-14;43986;
5555;975137;-336;57;918;494;4748;3797;-19;0;-1;57045;
5557;975457;-334;58;917;495;4751;3797;0;-19;-14;27438;
5559;975860;-339;59;916;494;4750;3797;0;-19;-14;20900;
5563;976497;-332;59;917;494;4750;3797;-19;-19;-14;61636;
5565;976912;-337;59;920;494;4749;3798;0;-19;-14;3010;
5571;977880;-333;57;918;495;4747;3798;-19;0;-1;10017;
5573;978200;-331;60;918;496;4750;3798;0;0;-1;30615;
5575;978538;-337;53;919;494;4750;3798;-19;0;-1;10154;
5579;979160;-333;59;919;495;4749;3797;0;-19;-14;48093;
5581;979491;-341;59;921;495;4749;3798;-19;0;-1;21147;
5587;980537;-333;59;917;495;4750;3798;0;0;-1;27728;
5589;980858;-334;59;920;494;4749;3797;0;-19;-14;35740;
5591;981206;-335;56;920;495;4749;3797;-19;-19;-14;32296;
5595;981829;-335;55;920;493;4749;3796;0;-19;-14;29290;
5597;982162;-337;56;920;494;4748;3797;-19;0;-1;50848;
5603;983127;-332;59;919;494;4749;3797;-19;-19;-14;37238;
5605;983433;-337;62;918;496;4748;3798;0;-19;-14;18694;
5607;983766;-337;57;916;495;4750;3798;-19;-19;-14;38173;
5611;985168;-336;57;919;494;4750;3797;-19;0;-1;57922;
5613;985501;-335;57;918;494;4749;3798;0;-19;-14;5926;
5619;986536;-341;59;915;495;4748;3798;0;-19;-14;28353;
5623;987267;-334;54;915;495;4749;3797;-19;0;-1;13624;
5629;988255;-339;57;920;494;4748;3797;-19;-19;-14;15139;
5635;989183;-336;58;918;493;4749;3796;0;-19;-14;31446;
5637;989653;-340;55;922;494;4750;3797;0;-19;-14;7019;
5643;990615;-340;53;918;494;4749;3797;-19;-19;-14;4277;
5645;991029;-336;55;914;494;4748;3798;-19;0;-1;65378;
5653;992302;-336;60;920;495;4750;3798;0;-19;-14;49831;
5655;992644;-334;61;917;494;4750;3798;0;0;-1;7826;
5659;993362;-337;57;917;495;4748;3797;0;-19;-14;11241;
5661;993697;-333;59;916;494;4749;3799;-19;-19;-14;63012;
5667;994652;-338;60;916;496;4749;3798;-19;0;-1;26776;
5671;995304;-332;59;917;494;4748;3798;-19;0;-1;28104;
5677;996265;-337;54;920;495;4749;3797;-19;0;-1;50702;
5683;997240;-336;55;918;495;4749;3797;-19;0;-1;65513;
5685;997545;-335;61;917;495;4749;3796;-19;-19;-14;23482;
5691;998525;-336;57;922;495;4750;3798;0;-19;-14;6601;
5701;1000202;-334;56;921;493;4750;3797;-19;0;-1;8144;
5703;1000617;-338;59;915;494;4749;3797;0;-19;-14;14082;
5707;1001337;-335;55;914;493;4748;3798;0;-19;-14;17497;
5709;1001658;-337;56;919;495;4749;3798;0;0;-1;30804;
5715;1003386;-334;59;917;494;4750;3797;0;-19;-14;10094;
5717;1003705;-336;60;915;495;4750;3797;-19;0;-1;4017;
5719;1004024;-334;58;918;495;4751;3799;0;-19;-14;49563;
5723;1004660;-334;55;919;493;4750;3798;-19;-19;-14;46894;
5725;1005101;-333;60;916;494;4749;3797;-19;0;-1;6562;
5731;1006192;-336;61;905;494;4749;3798;-19;0;-1;23796;
5733;1006512;-336;57;913;495;4749;3798;0;-19;-14;24955;
5739;1007494;-338;59;911;495;4748;3796;-19;0;-1;43371;
5749;1009099;-337;60;909;493;4751;3798;0;-19;-14;35022;
5751;1009418;-337;59;910;493;4750;3796;-19;0;-1;49482;
5755;1010046;-332;60;918;497;4749;3797;-19;-19;-14;38413;
5757;1010399;-331;58;915;495;4750;3798;0;0;-1;33897;
5763;1011355;-335;59;916;497;4749;3799;0;-19;-14;34228;
5767;1012075;-337;57;918;494;4749;3798;-19;-19;-14;57548;
5773;1013044;-332;56;918;493;4750;3797;-19;0;-1;46446;
5779;1014097;-333;59;918;495;4750;3799;0;-19;-14;14590;
5781;1014414;-334;58;918;494;4749;3797;0;-19;-14;7365;
5787;1015448;-333;57;915;495;4749;3797;-19;-19;-14;41699;
5797;1017073;-336;59;918;495;4750;3798;0;0;-1;2588;
5799;1017393;-330;58;916;496;4750;3798;0;-19;-14;52986;
5803;1018125;-335;54;918;496;4749;3798;-19;-19;-14;60267;
5805;1018445;-338;60;916;495;4750;3797;-19;0;-1;61233;
5811;1020260;-341;58;921;493;4750;3798;-19;0;-1;40986;
5815;1020991;-339;55;920;494;4749;3798;0;-19;-14;9133;
5819;1021624;-334;57;919;494;4749;3797;-19;0;-1;44301;
5821;1021929;-336;63;918;495;4750;3797;0;-19;-14;44433;
5827;1022907;-339;55;920;495;4748;3798;-19;0;-1;684;
5829;1023242;-331;57;918;495;4750;3798;0;-19;-14;7129;
5831;1023563;-334;59;917;496;4750;3798;-19;-19;-14;9502;
5835;1024214;-338;61;916;496;4750;3797;0;-19;-14;19960;
5837;1024614;-335;59;918;495;4750;3797;-19;-19;-14;22298;
5843;1025585;-338;59;919;494;4750;3797;0;-19;-14;1905;
5845;1025910;-333;59;919;494;4748;3797;-19;-19;-14;59046;
5847;1026229;-340;52;923;495;4749;3797;-19;0;-1;25347;
5851;1026959;-338;62;921;495;4750;3798;0;0;-1;39670;
5853;1027264;-337;55;921;495;4749;3798;-19;0;-1;56359;
5859;1028243;-338;61;915;494;4750;3798;0;-19;-14;27612;
5861;1028576;-334;57;918;493;4748;3798;-19;0;-1;3402;
5863;1028884;-341;56;922;494;4749;3798;0;0;-1;32673;
5867;1029549;-335;56;920;494;4750;3798;-19;0;-1;41709;
5869;1029869;-333;58;920;495;4749;3798;0;-19;-14;12945;
5875;1031000;-334;61;915;494;4750;3797;0;-19;-14;13956;
5877;1031320;-339;60;919;494;4748;3797;-19;-19;-14;1371;
5883;1032280;-337;61;919;495;4750;3798;-19;0;-1;2516;
5891;1033560;-329;58;916;495;4748;3797;-19;-19;-14;29161;
5893;1033905;-335;61;917;495;4748;3799;0;-19;-14;39081;
5895;1034212;-337;59;922;494;4750;3798;0;0;-1;18177;
5899;1035027;-338;58;917;495;4748;3796;0;-19;-14;42886;
5901;1035347;-335;61;919;497;4747;3799;-19;-19;-14;51411;
5907;1036315;-336;55;918;496;4750;3798;0;-19;-1;35496;
5911;1037049;-333;57;918;495;4747;3798;0;0;-1;30267;
5915;1038446;-338;60;915;495;4748;3797;-19;0;-1;34336;
5917;1038764;-336;59;920;495;4749;3798;0;-19;-14;25655;
5923;1039825;-334;58;917;494;4749;3797;-19;-19;-14;11997;
5925;1040141;-337;59;916;493;4749;3797;-19;0;-1;56830;
5927;1040460;-339;60;921;495;4749;3797;-19;-19;-14;47408;
5931;1041112;-335;60;918;495;4749;3797;0;-19;-14;8660;
5933;1041431;-340;60;918;494;4749;3798;-19;0;-1;15468;
5939;1042386;-339;58;918;493;4750;3799;0;-19;-14;62959;
5941;1042693;-336;56;919;495;4750;3797;-19;0;-1;48512;
5943;1043026;-338;60;916;494;4749;3798;0;0;-1;12182;
5947;1043761;-335;60;916;494;4749;3797;0;0;-1;24716;
5949;1044079;-336;60;915;493;4749;3797;-19;-19;-14;59612;
5955;1045137;-332;57;915;493;4748;3798;-19;0;-1;58419;
5957;1045446;-334;61;917;496;4749;3798;0;0;-1;41827;
5959;1045777;-339;60;921;496;4749;3798;0;-19;-14;39759;
5963;1046415;-334;59;918;494;4749;3797;-19;-19;-14;486;
5965;1046764;-333;54;918;496;4750;3798;-19;-19;-14;60347;
5971;1047706;-334;59;916;494;4750;3797;0;-19;-14;59335;
5973;1048039;-338;61;918;494;4749;3797;-19;0;-1;63926;
5975;1048360;-338;59;917;495;4750;3797;0;0;-1;27726;
5979;1049079;-338;55;922;494;4750;3797;-19;0;-1;61692;
5981;1049416;-335;57;918;495;4748;3798;0;-19;-14;24951;
5989;1050847;-339;56;918;494;4749;3799;0;-19;-14;52988;
5991;1051280;-333;59;918;494;4749;3797;-19;-19;-14;31404;
5995;1051896;-339;51;921;494;4749;3797;-19;-19;-14;47655;
5997;1052244;-336;55;924;495;4748;3797;0;-19;-14;27854;
6003;1053200;-337;63;920;495;4749;3797;-19;0;-1;35090;
6007;1053839;-332;58;918;495;4748;3798;-19;0;-1;44313;
6013;1055343;-336;59;917;492;4749;3796;-19;0;-1;19736;
6019;1056637;-335;54;914;495;4751;3798;-19;-19;-14;39286;
6021;1056954;-334;54;918;494;4751;3798;-19;0;-1;60139;
6023;1057272;-334;57;917;493;4749;3797;0;-19;-14;9135;
6027;1057905;-340;55;920;495;4748;3797;-19;0;-1;8692;
6029;1058249;-334;60;916;493;4751;3797;0;-19;-14;46341;
6035;1059203;-337;60;919;494;4750;3798;-19;0;-1;41068;
6039;1059924;-335;55;914;494;4750;3798;-19;0;-1;29173;
6043;1060589;-340;57;921;495;4749;3798;0;0;-1;31126;
6045;1060897;-334;58;919;493;4749;3798;0;-19;-14;51696;
6051;1061869;-332;60;916;496;4749;3799;0;-19;-14;50006;
6053;1062201;-341;57;919;494;4749;3798;-19;0;-1;30048;
6055;1062601;-333;56;915;495;4750;3797;0;-19;-14;31264;
6059;1063229;-336;52;919;494;4749;3797;-19;-19;-14;38504;
6061;1063651;-336;55;912;495;4750;3798;0;-19;-14;51154;
6067;1064692;-335;59;919;494;4749;3797;-19;0;-1;42574;
6069;1065025;-334;56;916;494;4748;3799;0;0;-1;8712;
6071;1065345;-334;56;918;494;4749;3798;0;-19;-14;11312;
6075;1066076;-334;54;916;495;4749;3797;0;-19;-14;16391;
6083;1067355;-339;61;915;495;4748;3796;0;-19;-14;1961;
6085;1067688;-335;58;920;495;4747;3798;-19;0;-1;8303;
6087;1068020;-336;59;917;495;4749;3798;0;0;-1;54192;
6091;1068735;-332;58;915;496;4748;3797;-19;0;-1;26602;
6093;1069049;-334;57;919;494;4750;3796;-19;0;-1;558;
6099;1070024;-339;61;920;495;4749;3797;-19;-19;-14;56765;
6103;1070664;-336;55;920;494;4749;3797;0;-19;-14;50978;
6107;1071328;-332;57;919;495;4750;3798;0;-19;-14;61111;
6109;1071648;-339;59;917;494;4750;3797;-19;-19;-14;39265;
6117;1073697;-335;58;916;494;4749;3797;0;-19;-14;56860;
6119;1074015;-336;56;920;493;4750;3797;-19;0;-1;52302;
6123;1074745;-335;53;913;494;4750;3797;-19;0;-1;38375;
6125;1075053;-338;59;920;495;4750;3797;-19;0;-1;35906;
6131;1076194;-333;54;915;494;4748;3797;-19;-19;-14;3809;
6133;1076530;-337;59;917;494;4750;3797;-19;0;-1;43502;
6135;1076835;-338;61;919;495;4750;3797;0;-19;-14;62125;
6139;1077486;-335;59;920;495;4749;3797;0;-19;-14;11430;
6141;1077819;-335;59;917;493;4748;3798;-19;-19;-14;28368;
6147;1078841;-341;59;913;494;4749;3796;0;-19;-14;31839;
6149;1079178;-335;58;919;493;4749;3797;0;-19;-14;53865;
6151;1079498;-333;57;919;494;4748;3797;-19;0;-1;18064;
6155;1080133;-332;57;919;494;4748;3798;0;-19;-14;2726;
6157;1080452;-335;59;920;494;4748;3797;-19;0;-1;15195;
6163;1081498;-336;51;915;494;4748;3796;-19;0;-1;14497;
6165;1081913;-337;55;916;496;4749;3797;-19;-19;-14;24484;
6167;1082247;-334;56;919;494;4749;3796;-19;0;-1;14465;
6171;1082884;-339;58;921;494;4748;3798;-19;-19;-14;17812;
6173;1083203;-334;56;921;494;4749;3797;0;0;-1;27008;
6179;1084171;-335;57;916;494;4750;3797;-19;-19;-14;32707;
6181;1084478;-337;60;917;494;4750;3797;-19;0;-1;36235;
6183;1084814;-335;56;921;494;4750;3797;0;0;-1;20921;
6187;1085462;-337;59;916;494;4749;3797;0;-19;-14;48128;
6189;1085780;-336;59;918;495;4749;3798;-19;0;-1;32790;
6195;1086757;-331;60;917;495;4750;3797;0;0;-1;53600;
6197;1087074;-333;59;917;494;4750;3798;0;-19;-14;28170;
6199;1087394;-340;58;922;493;4750;3797;-19;0;-1;11348;
6203;1088208;-335;55;921;495;4748;3797;0;-19;-14;2154;
6205;1088528;-336;60;916;495;4751;3797;-19;0;-1;18375;
6211;1089578;-341;54;920;493;4749;3798;-19;-19;-14;42409;
6213;1089899;-335;58;918;494;4749;3797;-19;0;-1;12774;
6219;1091633;-333;54;920;494;4748;3796;-19;-19;-14;29063;
6221;1091952;-334;57;917;493;4750;3797;0;-19;-14;18799;
6227;1092910;-332;59;916;495;4748;3798;0;0;-1;4432;
6231;1093650;-334;58;915;495;4750;3798;-19;0;-1;35131;
6237;1094701;-334;57;916;495;4749;3798;-19;-19;-14;40201;
6243;1095640;-335;63;917;495;4748;3799;-19;-19;-14;51319;
6245;1095960;-336;59;917;495;4749;3798;0;0;-1;50496;
6247;1096378;-338;61;909;494;4750;3796;0;-19;-14;6633;
6251;1097032;-338;61;915;494;4749;3798;-19;0;-1;34013;
6253;1097338;-334;56;920;496;4749;3797;0;-19;-14;40330;
6259;1098315;-338;57;919;494;4748;3798;0;-19;-14;3484;
6261;1098640;-334;60;918;495;4749;3798;-19;-19;-14;870;
6263;1098967;-333;60;917;493;4749;3797;-19;-19;-14;5022;
6267;1099592;-337;59;915;496;4750;3797;0;-19;-14;56644;
6269;1099927;-334;58;914;495;4749;3797;-19;-19;-14;61008;
6275;1101043;-341;61;922;495;4749;3798;-19;0;-1;50271;
6277;1101364;-332;57;919;494;4749;3798;0;-19;-14;13748;
6279;1101671;-334;59;915;494;4749;3797;-19;-19;-14;47801;
6283;1102351;-338;61;919;494;4749;3796;0;-19;-14;51712;
6285;1102659;-335;57;920;495;4749;3798;0;-19;-14;58733;
6291;1103702;-336;54;914;495;4748;3799;-19;0;-1;35066;
6293;1104020;-337;59;917;493;4748;3796;-19;-19;-14;14469;
6295;1104345;-339;55;916;495;4749;3797;-19;-19;-14;63004;
6299;1104974;-337;59;918;494;4750;3797;0;-19;-14;39974;
6301;1105322;-339;52;918;495;4749;3797;-19;-19;-14;64974;
6307;1106263;-341;57;921;494;4750;3798;-19;0;-1;64715;
6309;1106680;-333;54;915;494;4749;3798;-19;-19;-14;28151;
6311;1106999;-337;54;920;494;4750;3798;-19;0;-1;57249;
6315;1107732;-337;57;912;494;4748;3797;-19;0;-1;40420;
6317;1108817;-338;63;921;495;4750;3797;-19;0;-1;58783;
6323;1109782;-334;60;917;496;4748;3797;-19;-19;-14;61417;
6327;1110432;-346;56;915;489;4755;3794;-19;-19;-14;7416;
6331;1111068;-338;61;917;492;4753;3796;-19;0;-1;51281;
6333;1111387;-338;64;922;495;4749;3798;0;-19;-14;17056;
6339;1112437;-334;56;917;495;4749;3798;-19;0;-1;25175;
6341;1112757;-340;55;917;494;4749;3798;0;-19;-14;13109;
6347;1113906;-339;65;925;494;4750;3799;-19;0;-1;28603;
6349;1114226;-336;57;918;495;4749;3798;0;-19;-14;42705;
6357;1115516;-333;60;916;494;4749;3797;-19;0;-1;20581;
6359;1115834;-338;61;914;494;4749;3798;0;-19;-14;45265;
6363;1116479;-333;57;916;494;4749;3798;-19;-19;-14;25977;
6365;1116802;-335;56;920;496;4749;3798;-19;-19;-14;10595;
6371;1117769;-331;56;916;494;4750;3798;-19;0;-1;26409;
6375;1118492;-330;60;916;493;4749;3797;-19;0;-1;44318;
6381;1119560;-331;59;915;495;4750;3798;-19;0;-1;42108;
6387;1120530;-332;59;920;495;4748;3797;0;-19;-14;41055;
6389;1120848;-336;58;919;495;4749;3798;-19;0;-1;36317;
6391;1121167;-333;57;920;495;4748;3799;0;-19;-14;27501;
6395;1121804;-334;54;918;494;4748;3797;-19;-19;-14;56264;
6397;1122214;-337;59;917;494;4749;3797;-19;-19;-14;12684;
6403;1123171;-330;59;916;495;4749;3797;-19;0;-1;48381;
6405;1123504;-335;59;916;495;4749;3797;0;0;-1;3223;
6407;1123824;-334;61;916;495;4748;3798;0;-19;-14;407;
6411;1124474;-337;55;919;494;4749;3797;0;-19;-14;19475;
6413;1124793;-334;58;917;495;4750;3797;-19;0;-1;6082;
6419;1126689;-336;61;918;495;4748;3796;-19;-19;-14;56604;
6423;1127422;-339;61;920;494;4748;3796;0;-19;-14;22645;
6429;1128378;-336;58;915;495;4748;3798;0;0;-1;3643;
6435;1129353;-337;58;920;494;4749;3798;-19;0;-1;31706;
6437;1129662;-336;57;916;495;4749;3797;0;-19;-14;23507;
6443;1130643;-331;59;919;495;4750;3798;-19;0;-1;41179;
6451;1131915;-337;57;918;494;4750;3798;-19;0;-1;53943;
6453;1132227;-339;61;917;494;4748;3797;0;0;-1;61798;
6455;1132639;-336;62;918;495;4749;3798;-19;0;-1;12072;
6459;1133422;-333;59;915;495;4748;3798;-19;0;-1;19984;
6461;1133742;-338;55;919;494;4750;3797;0;-19;-14;31660;
6467;1134723;-338;60;919;494;4748;3797;-19;-19;-14;53254;
6469;1135044;-338;60;917;494;4748;3798;0;0;-1;54969;
6471;1135366;-339;60;918;495;4748;3798;0;-19;-14;15866;
6477;1136334;-338;57;916;494;4750;3798;-19;0;-1;57562;
6483;1137427;-337;54;920;493;4749;3796;-19;0;-1;9505;
6485;1137897;-339;59;919;494;4749;3797;-19;0;-1;45965;
6487;1138222;-334;55;920;494;4748;3797;-19;0;-1;36506;
6493;1139328;-338;57;918;494;4749;3797;-19;0;-1;15412;
6499;1140293;-336;59;917;494;4749;3797;0;0;-1;30069;
6501;1140612;-341;53;918;494;4749;3798;0;-19;-14;33735;
6507;1141569;-335;59;916;494;4751;3798;-19;-19;-14;286;
6509;1142038;-340;64;922;495;4749;3796;-19;0;-1;45993;
6517;1143324;-337;56;919;493;4749;3798;-19;0;-1;35529;
6519;1143644;-333;57;916;495;4750;3798;0;-19;-14;7793;
6523;1145074;-336;55;920;495;4750;3799;0;-19;-14;47410;
6525;1145379;-331;57;916;495;4750;3798;-19;0;-1;5270;
6531;1146433;-337;61;918;494;4748;3798;0;-19;-14;15776;
6533;1146773;-338;56;920;494;4749;3797;0;-19;-14;45167;
6535;1147092;-334;58;918;494;4749;3797;-19;0;-1;50724;
6539;1147720;-336;59;918;495;4748;3797;-19;-19;-14;4639;
6541;1148053;-337;58;918;494;4748;3796;-19;0;-1;62642;
6547;1149102;-336;61;920;495;4748;3798;-19;0;-1;52794;
6549;1149421;-335;57;917;495;4748;3798;0;-19;-14;19519;
6551;1149728;-336;60;916;492;4751;3797;-19;0;-1;9733;
6555;1150490;-336;59;909;495;4748;3798;0;-19;-14;27461;
6557;1150794;-336;56;923;491;4750;3798;-19;-19;-14;3570;
6563;1151824;-335;58;917;494;4748;3797;-19;-19;-14;33131;
6565;1152262;-339;61;910;494;4749;3800;-19;-19;-14;63820;
6567;1152590;-339;53;920;494;4749;3798;-19;0;-1;13535;
6571;1153217;-340;61;917;494;4749;3798;-19;0;-1;10990;
6573;1153540;-338;57;916;494;4750;3798;0;0;-1;41876;
6579;1154508;-338;56;919;495;4749;3797;0;-19;-14;39427;
6583;1155147;-334;59;918;494;4749;3798;0;-19;-14;47333;
6589;1156120;-333;57;919;495;4748;3798;0;-19;-14;24604;
6595;1157071;-338;60;913;493;4750;3798;0;-19;-14;65243;
6597;1157497;-332;61;915;494;4749;3797;0;0;-1;39709;
6603;1158548;-338;57;918;495;4748;3798;-19;0;-1;47513;
6613;1160159;-336;61;917;495;4749;3798;-19;0;-1;8933;
6615;1160465;-339;58;919;494;4749;3796;0;-19;-14;22279;
6619;1161143;-337;57;917;494;4748;3798;-19;0;-1;41374;
6621;1162227;-339;61;916;494;4748;3797;-19;0;-1;2759;
6627;1163258;-338;58;920;493;4750;3799;0;-19;-14;13782;
6629;1163672;-335;63;923;495;4749;3798;-19;0;-1;22010;
6631;1163991;-336;61;910;494;4749;3798;0;-19;-14;42894;
6635;1164723;-340;56;911;494;4751;3797;0;0;-1;28801;
6637;1165029;-337;61;917;495;4749;3798;-19;0;-1;49625;
6643;1166012;-339;58;915;494;4749;3797;0;-19;-14;43823;
6645;1166332;-339;56;921;494;4750;3798;-19;0;-1;42612;
6647;1166638;-337;60;916;494;4748;3797;0;-19;-14;36219;
6651;1167386;-338;60;919;494;4748;3797;0;-19;-14;1920;
6653;1167719;-334;60;919;494;4749;3797;-19;-19;-14;62801;
6659;1168660;-336;57;916;494;4747;3797;0;-19;-14;55586;
6661;1168992;-335;56;918;494;4750;3797;-19;-19;-14;21392;
6663;1169310;-336;58;916;494;4747;3798;0;-19;-14;41309;
6667;1169945;-336;60;915;494;4749;3799;0;0;-1;33645;
6669;1170278;-334;58;917;494;4750;3798;-19;0;-1;64509;
6669;1170278;-334;58;917;494;4750;3798;-19;0;-1;64509;
6675;1171317;-336;59;917;492;4750;3797;0;-19;-14;49271;
6675;1171317;-336;59;917;492;4750;3797;0;-19;-14;49271;
6677;1171637;-344;50;920;494;4753;3797;-19;0;-1;53478;
